teamA,map,side,teamB,rndA,rndB,round,winCon,date,map_order,event,source_url
VIT,Breeze,atk,GX,1,0,7,elim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,atk,GX,1,0,8,elim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,atk,GX,1,0,9,boom,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,atk,GX,1,0,10,elim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,atk,GX,0,1,11,defus,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,atk,GX,1,0,12,elim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,def,GX,1,0,13,elim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,def,GX,1,0,14,elim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,def,GX,0,1,15,elim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,def,GX,1,0,16,elim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,def,GX,0,1,17,elim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,def,GX,0,1,18,elim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,def,GX,1,0,19,tim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,def,GX,0,1,20,elim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,def,GX,0,1,21,elim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,def,GX,0,1,22,elim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,def,GX,1,0,23,elim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,def,GX,1,0,24,defus,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
TH,Haven,atk,KC,1,0,13,elim,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,atk,KC,1,0,14,elim,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,atk,KC,0,1,15,elim,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,atk,KC,1,0,16,boom,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,atk,KC,1,0,17,elim,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,atk,KC,1,0,18,elim,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,atk,KC,1,0,19,elim,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,atk,KC,0,1,20,defus,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,atk,KC,1,0,21,elim,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,def,KC,0,1,1,elim,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,def,KC,0,1,2,boom,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,def,KC,1,0,3,defus,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,def,KC,1,0,4,tim,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,def,KC,1,0,5,defus,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,def,KC,0,1,6,boom,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,def,KC,0,1,7,elim,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,def,KC,1,0,8,defus,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,def,KC,1,0,9,defus,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,def,KC,1,0,10,defus,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,def,KC,0,1,11,elim,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Haven,def,KC,0,1,12,elim,2026-02-05 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Corrode,atk,KC,0,1,13,defus,2026-02-05 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Corrode,atk,KC,1,0,14,elim,2026-02-05 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Corrode,atk,KC,1,0,15,elim,2026-02-05 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
TH,Corrode,atk,KC,0,1,16,defus,2026-02-05 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
